Timestamp,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
08:53.5,,490.5,1.05,-0.927657068,707.62,35.6726693,139.7186287,0,93.5,48.4,1.25,8,,,
08:53.6,,490.6,1.2,-0.464217901,707.81,35.6726695,139.7186267,0,93.5,45.4,1.25,8,,,
08:53.7,,490.7,1.31,-0.010971814,707.96,35.6726698,139.718625,0,93.5,47.7,1.25,8,,,
08:53.8,,490.8,1.4,0.375272512,708.12,35.6726702,139.7186233,0,93.6,46,1.25,8,,,
08:53.9,,490.9,1.46,0.663915396,708.27,35.6726707,139.7186218,0,93.6,45.7,1.27,7,,,
08:54.0,,491,1.49,0.8446244,708.43,35.6726707,139.71862,0,93.6,44,1.27,7,,,
08:54.1,,491.1,1.51,0.922416985,708.62,35.6726715,139.7186182,0,93.6,48.7,1.27,7,,,
08:54.2,,491.2,1.53,0.91500169,708.75,35.6726717,139.7186168,0,93.7,51.3,1.27,7,,,
08:54.3,,491.3,1.53,0.845219016,708.87,35.672672,139.7186155,0,93.7,50,1.27,7,,,
08:54.4,0:08:17,491.4,1.53,0.736292422,709.11,35.672672,139.7186128,0,93.8,49,1.27,7,,,
08:54.5,,491.5,1.57,0.617880464,709.37,35.6726718,139.71861,0,93.9,50.8,1.27,7,,,
08:54.6,,491.6,1.65,0.525290966,709.58,35.6726712,139.7186078,0,93.9,53.5,1.27,7,,,
08:54.7,,491.7,1.75,0.482833505,709.81,35.6726708,139.7186053,0,93.9,50.6,1.4699999,6,,,
08:54.8,,491.8,1.85,0.49140951,709.96,35.6726707,139.7186037,0,93.9,44.6,1.4699999,6,,,
08:54.9,,491.9,1.91,0.52850455,710.08,35.6726705,139.7186023,0,94,36.9,1.4699999,6,,,
08:55.0,,492,1.92,0.556217372,710.25,35.6726698,139.7186007,0,94,36.4,2.75,5,,,
08:55.1,,492.1,1.9,0.541531324,710.48,35.6726692,139.7185983,0,94,36.4,1.4699999,6,,,
08:55.2,,492.2,1.87,0.475956023,710.66,35.6726678,139.7185972,0,94,36.1,1.4699999,6,,,
08:55.3,,492.3,1.82,0.370737135,710.77,35.6726672,139.7185963,0,94,36.1,1.4699999,6,,,
08:55.4,0:08:18,492.4,1.75,0.235881761,710.88,35.6726662,139.7185962,0,94,38.3,1.4699999,6,,,
08:55.5,,492.5,1.63,0.069163121,710.99,35.6726653,139.7185968,0,94.1,36.7,1.4699999,6,,,
08:55.6,,492.6,1.47,-0.138346106,711.09,35.6726645,139.7185972,0,94.1,35.5,1.4699999,6,,,
08:55.7,,492.7,1.27,-0.38959074,711.16,35.672664,139.7185978,0,94.1,35.5,1.4699999,6,,,
08:55.8,,492.8,1.07,-0.671609819,711.2,35.6726637,139.7185977,0,94.1,39.5,1.4699999,6,,,
08:55.9,,492.9,0.89,-0.954186261,711.29,35.672663,139.7185982,0,94.1,48.5,1.4699999,6,,,
08:56.0,,493,0.76,-1.197012186,711.32,35.6726627,139.7185982,0,94.1,51.2,1.4699999,6,,,
08:56.1,,493.1,0.68,-1.362083793,711.41,35.672662,139.7185987,0,94.1,50.3,1.4699999,6,,,
08:56.2,,493.2,0.63,-1.427563787,711.44,35.672662,139.718599,0,94.1,51.7,1.27,7,,,
08:56.3,,493.3,0.59,-1.399506569,711.44,35.6726622,139.7185992,0,94.1,53.1,1.27,7,,,
08:56.4,0:08:19,493.4,0.5,-1.313907027,711.44,35.6726623,139.7185995,0,94.1,57.2,1.27,7,,,
08:56.5,,493.5,0.39,-1.218050003,711.54,35.6726628,139.7185995,0,94.1,59.5,1.27,7,,,
08:56.6,,493.6,0.28,-1.141922712,711.56,35.672663,139.7185995,0,94.2,59.5,1.27,7,,,
08:56.7,,493.7,0.2,-1.084985852,711.59,35.672663,139.7185992,0,94.2,58.6,1.27,7,,,
08:56.8,,493.8,0.2,-1.0169909,711.64,35.6726633,139.7185988,0,94.2,56.1,1.27,7,,,
08:56.9,,493.9,0.26,-0.895981014,711.69,35.6726635,139.7185983,0,94.2,55.4,1.27,7,,,
08:57.0,,494,0.33,-0.708038628,711.71,35.6726635,139.718598,0,94.2,56.6,1.27,7,,,
08:57.1,,494.1,0.37,-0.483362138,711.76,35.6726632,139.7185977,0,94.2,53.2,1.27,7,,,
08:57.2,,494.2,0.38,-0.268945605,711.82,35.6726627,139.7185975,0,94.2,52.2,1.27,7,,,
08:57.3,,494.3,0.36,-0.100105457,711.9,35.672662,139.7185972,0,94.2,51.5,1.27,7,,,
08:57.4,0:08:20,494.4,0.33,0.005729387,711.94,35.6726618,139.7185968,0,94.2,51.5,1.27,7,,,
08:57.5,,494.5,0.28,0.046303011,712.01,35.6726613,139.7185963,0,94.2,51.5,1.27,7,,,
08:57.6,,494.6,0.26,0.037910007,712.1,35.6726605,139.718596,0,94.2,51.7,1.25,8,,,
08:57.7,,494.7,0.31,0.021529086,712.2,35.67266,139.7185952,0,94.2,52.1,1.25,8,,,
08:57.8,,494.8,0.41,0.045817342,712.22,35.6726598,139.7185952,0,94.2,52.8,1.25,8,,,
08:57.9,,494.9,0.48,0.12282373,712.28,35.6726602,139.7185948,0,94.2,53.4,1.25,8,,,
08:58.0,,495,0.48,0.210149258,712.28,35.6726605,139.718595,0,94.2,53.6,1.25,8,,,
08:58.1,,495.1,0.41,0.248908833,712.4,35.6726612,139.7185953,0,94.2,54.3,1.25,8,,,
08:58.2,,495.2,0.31,0.206595004,712.52,35.672662,139.7185962,0,94.2,53.3,1.25,8,,,
08:58.3,,495.3,0.17,0.080844164,712.73,35.6726628,139.7185983,0,94.2,54.2,1.25,8,,,
08:58.4,0:08:21,495.4,0.23,-0.071762487,712.94,35.672663,139.7186007,0,94.3,55.5,1.25,8,,,
08:58.5,,495.5,0.53,-0.108152121,713.18,35.6726643,139.7186027,0,94.3,57.1,1.25,8,,,
08:58.6,,495.6,0.89,0.084031567,713.4,35.6726657,139.7186045,0,94.3,54.6,1.25,8,,,
08:58.7,,495.7,1.24,0.47744894,713.62,35.6726668,139.7186065,0,94.3,53.8,1.25,8,,,
08:58.8,,495.8,1.55,0.966729045,713.81,35.672668,139.718608,0,94.4,45.2,1.25,8,,,
08:58.9,,495.9,1.82,1.45115459,714.17,35.67267,139.7186112,0,94.4,42.7,1.25,8,,,
08:59.0,,496,2.08,1.866970778,714.51,35.6726718,139.7186142,0,94.5,43.9,1.25,8,,,
08:59.1,,496.1,2.35,2.195273638,714.79,35.6726733,139.7186167,0,94.5,47.5,1.25,8,,,
08:59.2,,496.2,2.6,2.43864727,715.16,35.6726755,139.7186198,0,94.5,45.5,1.25,8,,,
08:59.3,,496.3,2.82,2.597360134,715.5,35.6726777,139.7186223,0,94.6,45.5,1.25,8,,,
08:59.4,0:08:22,496.4,2.99,2.664182901,715.75,35.6726797,139.7186237,0,94.7,43.4,1.25,8,,,
08:59.5,,496.5,3.1,2.627857447,716.12,35.6726812,139.7186273,0,94.7,44.1,1.25,8,,,
08:59.6,,496.6,3.19,2.489140034,716.44,35.6726825,139.7186305,0,94.7,54.8,1.25,8,,,
08:59.7,,496.7,3.26,2.271698236,716.72,35.6726842,139.7186327,0,94.8,55.7,1.25,8,,,
08:59.8,,496.8,3.3,2.004009962,717.05,35.672685,139.7186362,0,94.8,46.6,1.25,8,,,
08:59.9,,496.9,3.31,1.70499289,717.47,35.6726855,139.7186408,0,94.8,50,1.25,8,,,
09:00.0,,497,3.34,1.395604968,717.82,35.6726865,139.7186445,0,94.9,52.5,1.25,8,,,
09:00.1,,497.1,3.37,1.103854299,718.16,35.672686,139.7186482,0,95,56.5,1.25,8,,,
09:00.2,,497.2,3.39,0.849440455,718.45,35.6726852,139.7186513,0,95,55.5,1.25,8,,,
09:00.3,,497.3,3.39,0.632807791,718.75,35.6726847,139.7186545,0,95.1,63.2,1.25,8,,,
09:00.4,0:08:23,497.4,3.37,0.442762792,719.05,35.672684,139.7186577,0,95.1,58,1.25,8,,,
09:00.5,,497.5,3.36,0.274211079,719.42,35.6726835,139.7186618,0,95.1,55.2,1.25,8,,,
09:00.6,,497.6,3.38,0.138921052,719.78,35.6726828,139.7186657,0,95.2,52.8,1.25,8,,,
09:00.7,,497.7,3.41,0.053692944,720.03,35.6726822,139.7186683,0,95.3,48.4,1.25,8,,,
09:00.8,,497.8,3.44,0.017964892,720.38,35.6726813,139.718672,0,95.3,39.8,1.25,8,,,
09:00.9,,497.9,3.45,0.013167082,720.7,35.67268,139.7186752,0,95.3,43.5,1.25,8,,,
09:01.0,,498,3.44,0.017432841,721.01,35.6726785,139.718678,0,95.5,45.3,1.25,8,,,
09:01.1,,498.1,3.41,0.011923165,721.38,35.6726778,139.718682,0,95.5,44.9,1.25,8,,,
09:01.2,,498.2,3.38,-0.013125495,721.62,35.672677,139.7186845,0,95.6,47.3,1.25,8,,,
09:01.3,,498.3,3.34,-0.055205427,722.02,35.672676,139.7186888,0,95.6,45.9,1.25,8,,,
09:01.4,0:08:24,498.4,3.33,-0.102290772,722.41,35.6726743,139.7186925,0,95.6,45.2,1.25,8,,,
09:01.5,,498.5,3.36,-0.13003844,722.79,35.6726723,139.718696,0,95.8,56.1,1.25,8,,,
09:01.6,,498.6,3.41,-0.115970612,723.02,35.6726722,139.7186985,0,95.8,56,1.25,8,,,
09:01.7,,498.7,3.41,-0.07013575,723.38,35.6726703,139.7187017,0,95.9,56,1.25,8,,,
09:01.8,,498.8,3.36,-0.035264652,723.68,35.6726677,139.7187027,0,95.9,54.9,1.25,8,,,
09:01.9,,498.9,3.25,-0.054736082,724.06,35.672665,139.7187053,0,96,59.1,1.25,8,,,
09:02.0,,499,3.13,-0.142067969,724.35,35.6726637,139.718708,0,96.1,63.3,1.25,8,,,
09:02.1,,499.1,2.98,-0.284808636,724.41,35.6726632,139.7187078,0,96.1,56.7,1.25,8,,,
09:02.2,,499.2,2.72,-0.488141119,724.6,35.6726615,139.7187073,0,96.2,53.2,1.25,8,,,
09:02.3,,499.3,2.37,-0.784084976,724.75,35.6726602,139.7187067,0,96.2,57.5,1.25,8,,,
09:02.4,0:08:25,499.4,2,-1.178643584,724.85,35.6726595,139.718706,0,96.2,58.4,1.25,8,,,
09:02.5,,499.5,1.67,-1.62338686,724.92,35.672659,139.7187057,0,96.3,57.1,1.25,8,,,
09:02.6,,499.6,1.4,-2.040956497,724.99,35.6726585,139.7187063,0,96.3,58.2,1.25,8,,,
09:02.7,,499.7,1.21,-2.357274771,725.13,35.6726573,139.718706,0,96.3,58.4,1.25,8,,,
09:02.8,,499.8,1.09,-2.522993326,725.22,35.6726567,139.7187053,0,96.3,59,1.25,8,,,
09:02.9,,499.9,1.02,-2.525111914,725.33,35.6726558,139.7187048,0,96.3,61.2,1.25,8,,,
09:03.0,,500,0.97,-2.385928392,725.38,35.6726558,139.7187042,0,96.4,60.2,1.25,8,,,
09:03.1,,500.1,0.91,-2.152645111,725.47,35.6726552,139.7187037,0,96.4,54.9,1.25,8,,,
09:03.2,,500.2,0.84,-1.878548622,725.54,35.6726545,139.7187038,0,96.4,52.9,1.25,8,,,
09:03.3,,500.3,0.79,-1.601064563,725.63,35.6726537,139.718704,0,96.5,50.8,1.25,8,,,
09:03.4,0:08:26,500.4,0.77,-1.332787037,725.8,35.6726523,139.7187045,0,96.5,50.2,1.25,8,,,
09:03.5,,500.5,0.79,-1.068949699,725.95,35.672652,139.7187062,0,96.5,45.9,1.25,8,,,
09:03.6,,500.6,0.84,-0.801250696,726.05,35.6726518,139.7187072,0,96.6,47,1.25,8,,,
09:03.7,,500.7,0.89,-0.532434821,726.1,35.6726518,139.7187078,0,96.6,48.9,1.25,8,,,
09:03.8,,500.8,0.91,-0.282785594,726.21,35.6726508,139.718708,0,96.6,39.7,1.25,8,,,
09:03.9,,500.9,0.92,-0.077570923,726.34,35.6726505,139.7187093,0,96.6,43,1.25,8,,,
09:04.0,,501,0.94,0.072711885,726.42,35.6726503,139.7187102,0,96.7,52.4,1.25,8,,,
09:04.1,,501.1,0.94,0.171876252,726.42,35.6726503,139.7187102,0,96.7,55.2,1.25,8,,,
09:04.2,,501.2,0.91,0.219519839,726.48,35.6726498,139.71871,0,96.7,58.7,1.25,8,,,
09:04.3,,501.3,0.83,0.205350444,726.54,35.6726498,139.7187093,0,96.7,57.4,1.25,8,,,
09:04.4,0:08:27,501.4,0.72,0.119963169,726.62,35.6726495,139.7187085,0,96.7,57.8,1.25,8,,,
09:04.5,,501.5,0.55,-0.039765246,726.76,35.6726492,139.718707,0,96.7,58.8,1.25,8,,,
09:04.6,,501.6,0.38,-0.263888001,726.85,35.6726492,139.718706,0,96.7,57.1,1.25,8,,,
09:04.7,,501.7,0.32,-0.501044929,726.92,35.6726492,139.7187053,0,96.7,56.5,1.25,8,,,
09:04.8,,501.8,0.4,-0.654343605,727.01,35.6726492,139.7187042,0,96.7,58,1.25,8,,,
09:04.9,,501.9,0.53,-0.653204918,727.11,35.6726492,139.7187032,0,96.7,57.1,1.25,8,,,
09:05.0,,502,0.65,-0.509828448,727.26,35.6726492,139.7187015,0,96.8,58.4,1.25,8,,,
09:05.1,,502.1,0.76,-0.280947953,727.41,35.6726493,139.7186998,0,96.8,58.6,1.25,8,,,
09:05.2,,502.2,0.88,-0.017412966,727.56,35.6726498,139.7186983,0,96.8,57.8,1.25,8,,,
09:05.3,,502.3,0.98,0.24234812,727.75,35.6726502,139.7186963,0,96.8,57.2,1.25,8,,,
09:05.4,0:08:28,502.4,1.06,0.468778342,727.89,35.6726502,139.7186947,0,96.8,56.4,1.25,8,,,
09:05.5,,502.5,1.14,0.646131516,728.1,35.6726507,139.7186925,0,96.8,56.1,1.25,8,,,
09:05.6,,502.6,1.23,0.774407804,728.22,35.6726508,139.7186912,0,96.8,54.5,1.26,7,,,
09:05.7,,502.7,1.31,0.862446785,728.42,35.672651,139.718689,0,96.9,54.3,1.26,7,,,
09:05.8,,502.8,1.41,0.921565175,728.6,35.6726513,139.718687,0,96.9,51.2,1.4699999,6,,,
09:05.9,,502.9,1.52,0.964292347,728.83,35.6726517,139.7186845,0,96.9,51.3,1.4699999,6,,,
09:06.0,,503,1.64,1.001637578,729,35.6726522,139.7186827,0,97,50.8,1.26,7,,,
09:06.1,,503.1,1.75,1.036690474,729.22,35.6726523,139.7186803,0,97,49.8,1.26,7,,,
09:06.2,,503.2,1.85,1.063516259,729.43,35.672652,139.718678,0,97,50.5,1.26,7,,,
09:06.3,,503.3,1.93,1.073775053,729.63,35.6726518,139.7186758,0,97,54.5,1.26,7,,,
09:06.4,0:08:29,503.4,1.99,1.059215903,729.79,35.6726513,139.7186742,0,97.1,55,1.26,7,,,
09:06.5,,503.5,2.02,1.009992003,729.98,35.6726508,139.7186722,0,97.1,51.2,1.26,7,,,
09:06.6,,503.6,2.02,0.92066139,730.17,35.67265,139.7186703,0,97.1,54.1,1.26,7,,,
09:06.7,,503.7,2.01,0.794945776,730.32,35.6726492,139.718669,0,97.2,48.6,1.26,7,,,
09:06.8,,503.8,1.97,0.639026523,730.48,35.6726482,139.7186677,0,97.2,44.2,1.26,7,,,
09:06.9,,503.9,1.91,0.457651198,730.64,35.6726473,139.7186663,0,97.2,35.7,1.26,7,,,
09:07.0,,504,1.85,0.259721845,730.84,35.672646,139.7186648,0,97.2,39.4,1.26,7,,,
09:07.1,,504.1,1.78,0.060408685,730.96,35.672645,139.7186652,0,97.3,40.9,1.26,7,,,
09:07.2,,504.2,1.7,-0.127261698,731.09,35.6726438,139.7186648,0,97.3,42.2,1.26,7,,,
09:07.3,,504.3,1.61,-0.300827861,731.19,35.672643,139.7186652,0,97.3,46.2,1.26,7,,,
09:07.4,0:08:30,504.4,1.49,-0.465642184,731.27,35.6726423,139.718665,0,97.3,46.9,1.26,7,,,
09:07.5,,504.5,1.36,-0.626680732,731.34,35.6726417,139.718665,0,97.3,43.9,1.26,7,,,
09:07.6,,504.6,1.23,-0.782619953,731.41,35.672641,139.718665,0,97.3,44.2,1.26,7,,,
09:07.7,,504.7,1.1,-0.92425859,731.48,35.6726405,139.7186653,0,97.3,44.8,1.26,7,,,
09:07.8,,504.8,0.99,-1.038593054,731.53,35.67264,139.7186653,0,97.3,49.6,1.26,7,,,
09:07.9,,504.9,0.91,-1.113078117,731.62,35.6726392,139.7186655,0,97.3,51.7,1.26,7,,,
09:08.0,,505,0.85,-1.137881756,731.67,35.6726388,139.7186653,0,97.3,52.5,1.26,7,,,
09:08.1,,505.1,0.81,-1.111195683,731.76,35.6726383,139.7186645,0,97.3,49.4,1.26,7,,,
09:08.2,,505.2,0.77,-1.042631984,731.88,35.6726378,139.7186633,0,97.3,50.1,1.26,7,,,
09:08.3,,505.3,0.73,-0.948817432,732,35.6726378,139.718662,0,97.3,52.5,1.26,7,,,
09:08.4,0:08:31,505.4,0.67,-0.848233223,732.09,35.672638,139.718661,0,97.4,51.4,1.26,7,,,
09:08.5,,505.5,0.62,-0.756897748,732.16,35.6726382,139.7186603,0,97.4,53.3,1.26,7,,,
09:08.6,,505.6,0.57,-0.681145847,732.22,35.6726382,139.7186597,0,97.4,53,1.26,7,,,
09:08.7,,505.7,0.54,-0.614607275,732.28,35.6726383,139.718659,0,97.4,51.5,1.26,7,,,
09:08.8,,505.8,0.53,-0.545296609,732.32,35.6726383,139.7186585,0,97.4,50.6,1.26,7,,,
09:08.9,,505.9,0.53,-0.465734363,732.39,35.6726387,139.718658,0,97.4,50.6,1.26,7,,,
09:09.0,,506,0.54,-0.376832128,732.46,35.672639,139.7186573,0,97.4,51.3,1.26,7,,,
09:09.1,,506.1,0.56,-0.282350123,732.6,35.6726392,139.7186558,0,97.4,51.3,1.26,7,,,
09:09.2,,506.2,0.61,-0.17960529,732.7,35.6726393,139.7186547,0,97.4,51.4,1.4599999,6,,,
09:09.3,,506.3,0.68,-0.061504886,732.79,35.6726397,139.7186538,0,97.4,50.8,1.4599999,6,,,
09:09.4,0:08:32,506.4,0.74,0.068274587,732.84,35.6726398,139.7186533,0,97.4,48.7,1.4599999,6,,,
09:09.5,,506.5,0.76,0.188473776,732.89,35.67264,139.7186528,0,97.4,48.9,1.26,7,,,
09:09.6,,506.6,0.76,0.271987379,732.92,35.6726402,139.7186525,0,97.4,48.5,1.26,7,,,
09:09.7,,506.7,0.72,0.300160825,732.96,35.6726405,139.7186525,0,97.4,49.2,1.26,7,,,
09:09.8,,506.8,0.66,0.267247051,732.99,35.6726408,139.7186523,0,97.4,50.7,1.26,7,,,
09:09.9,,506.9,0.6,0.180234343,733.09,35.6726417,139.7186523,0,97.4,50.7,1.26,7,,,
09:10.0,,507,0.54,0.058909442,733.15,35.6726422,139.7186522,0,97.4,50.7,1.26,7,,,
09:10.1,,507.1,0.51,-0.067130148,733.23,35.6726428,139.7186518,0,97.4,50.4,1.26,7,,,
09:10.2,,507.2,0.5,-0.167056918,733.28,35.6726433,139.7186517,0,97.4,50.7,1.26,7,,,
09:10.3,,507.3,0.52,-0.220320404,733.36,35.6726437,139.718651,0,97.4,51,1.26,7,,,
09:10.4,0:08:33,507.4,0.55,-0.223861277,733.4,35.672644,139.7186507,0,97.4,52.5,1.26,7,,,
09:10.5,,507.5,0.56,-0.191032499,733.44,35.6726442,139.7186503,0,97.4,53.2,1.26,7,,,
09:10.6,,507.6,0.56,-0.144339412,733.49,35.6726443,139.7186498,0,97.5,55.1,1.26,7,,,
09:10.7,,507.7,0.54,-0.105543494,733.49,35.6726443,139.7186498,0,97.5,54.5,1.26,7,,,
09:10.8,,507.8,0.5,-0.088508084,733.56,35.6726442,139.718649,0,97.5,55.7,1.26,7,,,
09:10.9,,507.9,0.48,-0.093601167,733.68,35.6726442,139.7186477,0,97.5,55.1,1.4599999,6,,,
09:11.0,,508,0.51,-0.10042356,733.79,35.6726442,139.7186465,0,97.5,56.5,1.4599999,6,,,
09:11.1,,508.1,0.59,-0.073241659,733.93,35.6726442,139.718645,0,97.5,54.9,1.4599999,6,,,
09:11.2,,508.2,0.72,0.014482651,734.04,35.672644,139.7186438,0,97.5,54,1.26,7,,,
09:11.3,,508.3,0.84,0.161466569,734.18,35.6726442,139.7186423,0,97.5,52.5,1.26,7,,,
09:11.4,0:08:34,508.4,0.96,0.342827052,734.29,35.672644,139.718641,0,97.5,51.8,1.26,7,,,
09:11.5,,508.5,1.07,0.525743663,734.42,35.6726437,139.7186397,0,97.5,50.3,1.26,7,,,
09:11.6,,508.6,1.15,0.682498634,734.56,35.6726432,139.7186382,0,97.5,51.9,1.26,7,,,
09:11.7,,508.7,1.22,0.796932399,734.71,35.6726427,139.7186367,0,97.5,54.4,1.26,7,,,
09:11.8,,508.8,1.28,0.864241183,734.85,35.6726418,139.7186357,0,97.5,55.9,1.26,7,,,
09:11.9,,508.9,1.32,0.884914637,734.98,35.6726415,139.7186343,0,97.5,56.8,1.26,7,,,
09:12.0,,509,1.34,0.859209657,735.1,35.6726412,139.718633,0,97.5,55.1,1.26,7,,,
09:12.1,,509.1,1.34,0.789314151,735.26,35.6726408,139.7186313,0,97.5,56.7,1.26,7,,,
09:12.2,,509.2,1.34,0.68482554,735.4,35.6726405,139.7186298,0,97.6,56.7,1.26,7,,,
09:12.3,,509.3,1.34,0.5628649,735.56,35.6726405,139.718628,0,97.6,55.7,1.26,7,,,
09:12.4,0:08:35,509.4,1.36,0.44280535,735.68,35.6726402,139.7186268,0,97.6,56.3,1.26,7,,,
09:12.5,,509.5,1.37,0.337854773,735.79,35.67264,139.7186255,0,97.6,56.3,1.26,7,,,
09:12.6,,509.6,1.37,0.250453442,735.98,35.6726398,139.7186235,0,97.6,55.4,1.26,7,,,
09:12.7,,509.7,1.38,0.180259392,736.12,35.6726393,139.718622,0,97.6,55.4,1.26,7,,,
09:12.8,,509.8,1.4,0.13046743,736.25,35.6726388,139.7186207,0,97.6,54.2,1.26,7,,,
09:12.9,,509.9,1.41,0.100559033,736.39,35.6726385,139.7186192,0,97.6,53.1,1.26,7,,,
09:13.0,,510,1.41,0.082167655,736.53,35.6726382,139.7186178,0,97.6,55.2,1.26,7,,,
09:13.1,,510.1,1.4,0.064706661,736.67,35.6726378,139.7186163,0,97.7,55,1.26,7,,,
09:13.2,,510.2,1.39,0.041275214,736.81,35.6726377,139.7186147,0,97.7,55,1.26,7,,,
09:13.3,,510.3,1.37,0.011634229,736.96,35.6726373,139.7186132,0,97.7,54.8,1.26,7,,,
09:13.4,0:08:36,510.4,1.36,-0.020572281,737.05,35.6726372,139.7186122,0,97.7,53.2,1.26,7,,,
09:13.5,,510.5,1.33,-0.053835981,737.21,35.6726368,139.7186105,0,97.7,49.9,1.26,7,,,
09:13.6,,510.6,1.31,-0.088491768,737.32,35.6726365,139.7186093,0,97.7,52.7,1.26,7,,,
09:13.7,,510.7,1.29,-0.122830071,737.45,35.672636,139.718608,0,97.7,55.9,1.26,7,,,
09:13.8,,510.8,1.26,-0.154245451,737.55,35.6726353,139.7186073,0,97.7,56.2,1.26,7,,,
09:13.9,,510.9,1.23,-0.183667734,737.61,35.6726353,139.7186067,0,97.7,53.2,1.26,7,,,
09:14.0,,511,1.17,-0.218076497,737.69,35.672635,139.7186058,0,97.7,55.6,1.26,7,,,
09:14.1,,511.1,1.09,-0.267228246,737.75,35.6726352,139.7186052,0,97.7,60.1,1.26,7,,,
09:14.2,,511.2,1.01,-0.33629337,737.83,35.6726352,139.7186043,0,97.7,56.9,1.26,7,,,
09:14.3,,511.3,0.92,-0.421670049,737.93,35.6726353,139.7186033,0,97.7,54.4,1.26,7,,,
09:14.4,0:08:37,511.4,0.84,-0.511908591,738,35.6726357,139.7186027,0,97.7,52.4,1.26,7,,,
09:14.5,,511.5,0.77,-0.591781259,738.08,35.6726358,139.7186018,0,97.7,51.3,1.26,7,,,
09:14.6,,511.6,0.73,-0.647293806,738.15,35.6726362,139.7186012,0,97.7,47.1,1.26,7,,,
09:14.7,,511.7,0.7,-0.668936551,738.25,35.6726367,139.7186003,0,97.7,43.6,1.4599999,6,,,
09:14.8,,511.8,0.69,-0.651612878,738.36,35.6726373,139.7185993,0,97.8,43.6,1.4599999,6,,,
09:14.9,,511.9,0.71,-0.591955245,738.46,35.6726378,139.7185983,0,97.8,42.5,1.4599999,6,,,
09:15.0,,512,0.77,-0.487692297,738.61,35.6726387,139.7185972,0,97.8,41.9,1.4599999,6,,,
09:15.1,,512.1,0.83,-0.342235029,738.7,35.6726392,139.7185963,0,97.8,45.5,1.4599999,6,,,
09:15.2,,512.2,0.9,-0.169340163,738.81,35.67264,139.7185957,0,97.8,47.1,1.4599999,6,,,
09:15.3,,512.3,0.97,0.010178665,738.95,35.672641,139.7185948,0,97.8,50.8,1.4599999,6,,,
09:15.4,0:08:38,512.4,1.03,0.17797634,739.08,35.6726422,139.7185945,0,97.8,52.6,1.26,7,,,
09:15.5,,512.5,1.1,0.323462158,739.21,35.6726433,139.718594,0,97.8,50.7,1.4599999,6,,,
09:15.6,,512.6,1.16,0.441186905,739.33,35.6726442,139.7185933,0,97.8,49.2,1.4599999,6,,,
09:15.7,,512.7,1.2,0.525746822,739.43,35.672645,139.7185927,0,97.8,48.5,1.4599999,6,,,
09:15.8,,512.8,1.22,0.570868909,739.56,35.672646,139.718592,0,97.9,49.9,1.26,7,,,
09:15.9,,512.9,1.23,0.574315786,739.68,35.6726468,139.7185912,0,97.9,49.9,1.26,7,,,
09:16.0,,513,1.24,0.540258169,739.78,35.6726473,139.7185903,0,97.9,52,1.26,7,,,
09:16.1,,513.1,1.22,0.474771112,739.88,35.672648,139.7185895,0,97.9,52.3,1.26,7,,,
09:16.2,,513.2,1.19,0.383114308,739.99,35.6726488,139.7185888,0,97.9,50.6,1.26,7,,,
09:16.3,,513.3,1.16,0.272362977,740.1,35.6726497,139.7185882,0,97.9,50.5,1.26,7,,,
09:16.4,0:08:39,513.4,1.13,0.15358673,740.21,35.6726505,139.7185875,0,97.9,49.6,1.26,7,,,
09:16.5,,513.5,1.1,0.040188033,740.3,35.672651,139.7185867,0,97.9,50.8,1.26,7,,,
09:16.6,,513.6,1.08,-0.056521337,740.43,35.672652,139.718586,0,97.9,50.6,1.4599999,6,,,
09:16.7,,513.7,1.07,-0.130060121,740.54,35.6726527,139.7185852,0,97.9,50.6,1.4599999,6,,,
09:16.8,,513.8,1.06,-0.177936688,740.64,35.6726533,139.7185843,0,97.9,50.2,1.4599999,6,,,
09:16.9,,513.9,1.05,-0.201301903,740.75,35.672654,139.7185835,0,97.9,48.9,1.4599999,6,,,
09:17.0,,514,1.04,-0.206300974,740.84,35.6726542,139.7185825,0,98,48.3,1.4599999,6,,,
09:17.1,,514.1,1.02,-0.203332976,740.93,35.6726547,139.7185817,0,98,49.5,1.4599999,6,,,
09:17.2,,514.2,1,-0.2011372,741.08,35.6726553,139.7185803,0,98,48.3,1.4599999,6,,,
09:17.3,,514.3,0.99,-0.198542669,741.22,35.672656,139.718579,0,98,47.4,1.4599999,6,,,
09:17.4,0:08:40,514.4,1.01,-0.183204323,741.38,35.6726565,139.7185773,0,98,47.4,1.4599999,6,,,
09:17.5,,514.5,1.06,-0.140331522,741.52,35.6726573,139.7185762,0,98,46.5,1.4599999,6,,,
09:17.6,,514.6,1.13,-0.063389562,741.68,35.6726582,139.7185748,0,98,46.5,1.4599999,6,,,
09:17.7,,514.7,1.2,0.042790189,741.88,35.672659,139.7185728,0,98,44.4,1.4599999,6,,,
09:17.8,,514.8,1.29,0.168135539,742.02,35.6726593,139.7185713,0,98,45.1,1.4599999,6,,,
09:17.9,,514.9,1.38,0.30203554,742.22,35.6726603,139.7185695,0,98,47,1.26,7,,,
09:18.0,,515,1.46,0.432685077,742.4,35.6726618,139.7185687,0,98.1,45.4,1.4599999,6,,,
